OBJECTID,List entry number,Name,Schedule date,Amendment date,Capture scale,NHLE link,Area (ha),National Grid Reference,Easting,Northing,Name_2,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,fid,OBJECTID_2,ListEntry,SchedDate,AmendDate,CaptureSca,hyperlink,area_ha,NGR,Easting_2,Northing_2,SHAPE_Leng,SHAPE_Area,longitude,latitude
14568,1016388,Four Highworth circles east of North Leaze Farm,9/8/1949 12:00:00 AM,1/29/1998 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016388,3.10812126097464,SU 19242 95404,419242,195404,Four Highworth circles east of North Leaze Farm,,,,,,-1,0,-1,,,5707,14573,1016388,1949/09/08,1998/01/29,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016388,3.10812126097464,SU 19242 95404,419242.38450241,195403.83606356,682.250326452706,31056.7137999905,-1.723236908716685,51.65709682647769
14570,1016390,Highworth circle 200m north east of Common Farm,9/8/1949 12:00:00 AM,1/29/1998 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016390,1.28549956604239,SU 21230 93175,421230,193175,Highworth circle 200m north east of Common Farm,,,,,,-1,0,-1,,,5704,14575,1016390,1949/09/08,1998/01/29,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016390,1.28549956604239,SU 21230 93175,421230.13150215,193174.8779997,401.947203277255,12844.8886514864,-1.6946335112058348,51.63698447476336
14571,1016391,Linear boundary earthwork west of Liddington Castle,1/29/1998 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016391,0.0647302708797443,SU 20678 79618,420678,179618,Linear boundary earthwork west of Liddington Castle,,,,,,-1,0,-1,,,5674,14576,1016391,1998/01/29,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016391,0.064730270879744,SU 20678 79618,420677.83500099,179618.45232715,129.342540123115,646.793301981472,-1.7034032580913565,51.515110879566286
14572,1016392,Medieval shieling on south bank of White Lyne 130m WSW of confluence with Little Hare Grain,12/22/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016392,0.0131905572788847,NY 57392 80440,357392,580440,Medieval shieling on south bank of White Lyne 130m WSW of confluence with Little Hare Grain,,,,,,-1,0,-1,,,5706,14577,1016392,1997/12/22,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016392,0.013190557278885,NY 57392 80440,357391.98450088,580439.62525177,47.8135112464062,131.806265490684,-2.6695381126350948,55.11650957675742
14574,1016394,Two medieval shielings on south bank of White Lyne 230m north east of confluence with little Hare Grain,12/22/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016394,0.0217787976099196,NY 57694 80625,357694,580625,Two medieval shielings on south bank of White Lyne 230m north east of confluence with little Hare Grain,,,,,,-1,0,-1,,,5672,14579,1016394,1997/12/22,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016394,0.02177879760992,NY 57694 80625,357693.59550094,580625.34800148,59.0650141320389,217.623874995159,-2.6648313899363507,55.11819780248729
14576,1016396,White Lyne round cairn 60m NNW of confluence of Gate Grain and White Lyne,12/22/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016396,0.0153789933268116,NY 58260 81029,358260,581029,White Lyne round cairn 60m NNW of confluence of Gate Grain and White Lyne,,,,,,-1,0,-1,,,5675,14581,1016396,1997/12/22,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016396,0.015378993326812,NY 58260 81029,358260.1875019,581029.1875238,43.9764726535234,153.673891494653,-2.6560175484152926,55.121876006178326
14579,1016399,Prehistoric cup marked stone 380m south of Gillalees,12/22/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016399,0.002626725752863,NY 57085 70888,357085,570888,Prehistoric cup marked stone 380m south of Gillalees,,,,,,-1,0,-1,,,5700,14584,1016399,1997/12/22,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016399,0.002626725752863,NY 57085 70888,357085.09399986,570887.93725204,20.5005622576344,26.2475000042468,-2.6729083094875943,55.030654267365335
14584,1016404,Ten medieval shielings on north bank of White Lyne overlooking confluence with Little Hare Grain,1/17/1972 12:00:00 AM,12/22/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016404,0.288660531980971,NY 57458 80493,357458,580493,Ten medieval shielings on north bank of White Lyne overlooking confluence with Little Hare Grain,,,,,,-1,0,-1,,,5701,14589,1016404,1972/01/17,1997/12/22,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016404,0.288660531980971,NY 57458 80493,357457.75,580492.65851202,232.266298308354,2884.43182995348,-2.6685114119314295,55.11699148413451
14585,1016405,Medieval shieling on south bank of White Lyne 410m WSW of confluence with Little Hare Grain,12/22/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016405,0.0246465153101806,NY 57111 80382,357111,580382,Medieval shieling on south bank of White Lyne 410m WSW of confluence with Little Hare Grain,,,,,,-1,0,-1,,,5702,14590,1016405,1997/12/22,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016405,0.024646515310181,NY 57111 80382,357111.42200088,580381.56685505,66.2212375430151,246.279742021741,-2.6739344602293116,55.11596413240591
14586,1016406,Medieval shieling on south bank of White Lyne 230m WSW of confluence with Little Hare Grain,12/22/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016406,0.0175114159358549,NY 57309 80406,357309,580406,Medieval shieling on south bank of White Lyne 230m WSW of confluence with Little Hare Grain,,,,,,-1,0,-1,,,5703,14591,1016406,1997/12/22,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016406,0.017511415935855,NY 57309 80406,357309.32800102,580406.10780875,55.0467907017867,174.982382991102,-2.670834149657878,55.11619691526471
14594,1016414,Two bowl barrows 210m and 600m north west of Brown Down Cottage,3/15/1948 12:00:00 AM,7/7/1999 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016414,0.184295674576577,"ST 23416 12580, ST 23796 12467",323416,112580,Two bowl barrows 210m and 600m north west of Brown Down Cottage,,,,,,-1,0,-1,,,5696,14599,1016414,1948/03/15,1999/07/07,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016414,0.184295674576577,"ST 23416 12580, ST 23796 12467","323415.95150184, 323415.95150184","112580.14600177, 112580.14600177",212.751338731766,1841.75194850801,-3.090603019743778,50.90758965598043
14596,1016416,Cross 300m north west of Tollbar Cottages,3/19/1962 12:00:00 AM,11/16/1998 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016416,0.0048969711456251,TG 27698 28034,627698,328034,Cross 300m north west of Tollbar Cottages,,,,,,-1,0,-1,,,5699,14601,1016416,1962/03/19,1998/11/16,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016416,0.004896971145625,TG 27698 28034,627697.65200233,328034.48050117,27.9979999996722,48.9929999988526,1.3764237389109877,52.80177003516335
14601,1016421,Bowl barrow 430m north east of Gumber Farm,2/4/1999 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016421,0.0803337300939733,SU 96528 12028,496528,112028,Bowl barrow 430m north east of Gumber Farm,,,,,,-1,0,-1,,,5695,14606,1016421,1999/02/04,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016421,0.080333730093973,SU 96528 12028,496527.6250019,112027.76600075,100.493517633536,802.880601985347,-0.6287038974805353,50.89967145586902
14607,1016427,Yarborough Camp large univallate hillfort,2/20/1962 12:00:00 AM,4/16/1999 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016427,0.889349530785556,TA 08107 12021,508107,412021,Yarborough Camp large univallate hillfort,,,,,,-1,0,-1,,,5640,14612,1016427,1962/02/20,1999/04/16,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016427,0.889349530785556,TA 08107 12021,508107.40050125,412020.78946503,352.965036509698,8888.95566296901,-0.36808149959687736,53.593625573106856
14610,1016430,"Round barrow on Elsham Golf Course, 380m north east of Timaru Farm Cottages",4/16/1999 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016430,0.0753795911781837,TA 02458 11109,502458,411109,"Round barrow on Elsham Golf Course, 380m north east of Timaru Farm Cottages",,,,,,-1,0,-1,,,5692,14615,1016430,1999/04/16,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016430,0.075379591178184,TA 02458 11109,502458.39500236,411108.83500099,97.3486783498805,753.389148010382,-0.45369646970557176,53.586564434794965
14625,1016445,Hillfort 250m south west of Tresawsen,10/25/1972 12:00:00 AM,3/19/1999 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016445,0.633707423386854,SW 78419 49541,178419,49541,Hillfort 250m south west of Tresawsen,,,,,,-1,0,-1,,,5698,14630,1016445,1972/10/25,1999/03/19,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016445,0.633707423386854,SW 78419 49541,178418.71300125,49541.04438691,287.889640395459,6339.66500000593,-5.113020587381749,50.304090244890766
14650,1016470,Defended settlement and field boundary on Horsley Hill,3/19/1999 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016470,0.388869437626714,NZ 09280 66242,409280,566242,Defended settlement and field boundary on Horsley Hill,,,,,,-1,0,-1,,,6255,14655,1016470,1999/03/19,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016470,0.388869437626714,NZ 09280 66242,409280.45000076,566242.24181331,242.087323346792,3885.6021640046,-1.8564990132391173,54.99068178532874
14652,1016472,Decoy pond 350m south of Aslackby Decoy Farm,9/24/1999 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016472,3.50354146453266,TF 14075 30802,514075,330802,Decoy pond 350m south of Aslackby Decoy Farm,,,,,,-1,0,-1,,,6251,14657,1016472,1999/09/24,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016472,3.50354146453266,TF 14075 30802,514075.31299972,330802.43703314,686.103524645658,35018.6714104863,-0.3069885145861975,52.86262382792849
14653,1016473,Moated site 400m north east of Home Farm,4/16/1999 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016473,0.815644289123216,TF 28584 83968,528584,383968,Moated site 400m north east of Home Farm,,,,,,-1,0,-1,,,6252,14658,1016473,1999/04/16,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016473,0.815644289123216,TF 28584 83968,528583.94550132,383967.59261134,373.875543030601,8153.24964846881,-0.07033758427741016,53.3369989448351
14655,1016475,Bassingthorpe Manor moated site,9/12/1977 12:00:00 AM,4/16/1999 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016475,1.32952266421607,SK 96656 28435,496656,328435,Bassingthorpe Manor moated site,,,,,,-1,0,-1,,,6245,14660,1016475,1977/09/12,1999/04/16,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016475,1.32952266421607,SK 96656 28435,496656.019001,328434.66478744,489.794677421289,13287.6760565785,-0.5663327356481451,52.84475845994257
14656,1016476,Moated site 90m north east of Ashby Villas,12/2/1998 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016476,0.326027440912018,SP 95474 18100,495474,218100,Moated site 90m north east of Ashby Villas,,,,,,-1,0,-1,,,6254,14661,1016476,1998/12/02,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016476,0.326027440912018,SP 95474 18100,495473.53450012,218100.16760526,311.42427713681,3258.40477904419,-0.6152148663432454,51.85333627628848
14660,1016480,Moated site and fishponds 300m south west and 470m north of Durrance Farm,7/7/1999 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016480,2.69505244744923,"SO 90747 71054, SO 90941 71590",390747,271054,Moated site and fishponds 300m south west and 470m north of Durrance Farm,,,,,,-1,0,-1,,,5682,14665,1016480,1999/07/07,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016480,2.69505244744923,"SO 90747 71054, SO 90941 71590","390747.44850158, 390747.44850158","271054.45400644, 271054.45400644",1084.19051660853,26929.093767984,-2.1372268852827068,52.33748858413158
14663,1016483,Remains of Blackborough Priory,6/4/1952 12:00:00 AM,3/19/1999 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016483,1.79941694983359,"TF 67381 14004, TF 67334 14087",567381,314004,Remains of Blackborough Priory,,,,,,-1,0,-1,,,6253,14668,1016483,1952/06/04,1999/03/19,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016483,1.79941694983359,"TF 67381 14004, TF 67334 14087","567381.03150177, 567381.03150177","314003.62935122, 314003.62935122",877.727390457205,17992.1956875795,0.4755520099181945,52.6978405192891
14665,1016485,Moated site 140m north east of Crimplesham Hall,7/7/1999 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016485,0.311722696250925,TF 64836 03993,564836,303993,Moated site 140m north east of Crimplesham Hall,,,,,,-1,0,-1,,,5681,14670,1016485,1999/07/07,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016485,0.311722696250925,TF 64836 03993,564835.98150253,303993.30962799,205.381022372796,3116.82074197242,0.432928566922135,52.608706068532115
14676,1016496,"Icehouse at Clock House, Green Street Green",7/12/1999 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016496,0.0162349260119873,TQ 58523 70570,558523,170570,"Icehouse at Clock House, Green Street Green",,,,,,-1,0,-1,,,6262,14681,1016496,1999/07/12,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016496,0.016234926011987,TQ 58523 70570,558523.29000282,170569.51250076,50.9719459263738,162.319999999367,0.2780634775697874,51.411994621793546
14678,1016498,Hillfort on Castle Hill 650m south east of Ford House,8/17/1976 12:00:00 AM,7/7/1999 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016498,4.46430385600594,ST 09678 28181,309678,128181,Hillfort on Castle Hill 650m south east of Ford House,,,,,,-1,0,-1,,,6265,14683,1016498,1976/08/17,1999/07/07,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016498,4.46430385600594,ST 09678 28181,309678.46600151,128181.36628273,894.624067255005,44616.3870084586,-3.2898268042607475,51.04585387611212
14680,1016500,Bowl barrow 840m north east of Bagborough House,6/15/1999 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016500,0.0622126138815274,ST 17182 34495,317182,134495,Bowl barrow 840m north east of Bagborough House,,,,,,-1,0,-1,,,6260,14685,1016500,1999/06/15,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016500,0.062212613881527,ST 17182 34495,317181.63249969,134494.81162974,94.0483181804105,621.73488149453,-3.1842556849404096,51.10375041310807
14683,1016503,Round barrow 830m north east of Combend Farm,8/30/1948 12:00:00 AM,3/19/1999 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016503,0.178137287548298,SO9739411608,397394,211608,Round barrow 830m north east of Combend Farm,,,,,,-1,0,-1,,,6264,14688,1016503,1948/08/30,1999/03/19,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016503,0.178137287548298,SO9739411608,397394.322999954,211608.065999985,150.177719473181,1779.95288800339,-2.0391967775226627,51.803107587635246
14687,1016507,Round barrow 250m south east of Greenfield Hill Barn,5/13/1959 12:00:00 AM,7/7/1999 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016507,0.0791715849239777,SP0844224465,408442,224465,Round barrow 250m south east of Greenfield Hill Barn,,,,,,-1,0,-1,,,6246,14692,1016507,1959/05/13,1999/07/07,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016507,0.079171584923978,SP0844224465,408441.868001938,224465.213500977,100.118216518253,791.086001013436,-1.8786627365779203,51.918648045393056
14699,1016519,Bowl barrow 120m ESE of The Croft,3/19/1999 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016519,0.131875540583745,SU4126650995,441266,150995,Bowl barrow 120m ESE of The Croft,,,,,,-1,0,-1,,,5669,14704,1016519,1999/03/19,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016519,0.131875540583745,SU4126650995,441265.500001907,150995.413000107,128.744025500093,1317.75909799448,-1.4100407128420684,51.25663229874243
14700,1016520,Two barrows immediately north east of Lower Bordean Farm,3/19/1999 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016520,0.153665724115234,SU6937424732,469374,124731,Two barrows immediately north east of Lower Bordean Farm,,,,,,-1,0,-1,,,5676,14705,1016520,1999/03/19,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016520,0.153665724115234,SU6937424732,469373.648002625,124731.086374561,156.758387769829,1535.61360448593,-1.0123537614115763,51.017779465575046
14709,1016529,Wyck Beacon bowl barrow,6/17/1948 12:00:00 AM,1/21/1999 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016529,0.079171101095728,SP2019220783,420192,220783,Wyck Beacon bowl barrow,,,,,,-1,0,-1,,,5668,14714,1016529,1948/06/17,1999/01/21,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016529,0.079171101095728,SP2019220783,420191.601999283,220783.24600029,100.118323652081,791.087705019127,-1.7080367426653895,51.88524450009656
